IdTweet,IdUser,UserName,ScreenName,Location,TweetAt,UploadTweet,OriginalTweet
1471303287584423938,1034358534517878785,Fitri,Fitri98891437,"Palembang, South Sumatra",2021-12-16 02:16:53+00:00,Twitter for Android,"Kinerja Lembaga Pemerintah (Polri, Kejaksaan RI, &amp; KPK) Semakin Efektif, Berani dan Profesional Dalam Memberantas K… https://t.co/L84ibioOEt"
1471303223260565505,923805383314960389,Luffy D.,Rurouni_Luffy,"Kalimantan Selatan, Indonesia",2021-12-16 02:16:38+00:00,Twitter for Android,"3 Usulan KPK Perkuat Pemberantasan Korupsi Global
Ayo Disiplin Prokes 
https://t.co/JuSelktWi1"
1471303215316561921,1400903038533988355,abrar,abrar06978057,"Kalimantan Selatan, Indonesia",2021-12-16 02:16:36+00:00,Twitter for Android,@FerdinandHaean3 @KPK_RI Wah setuju banget.. 👍🏻👍🏻👍🏻
1471303125751328769,895087678969888768,Dahniyal Asyri,Dahniyal4,,2021-12-16 02:16:15+00:00,Twitter for Android,"@FerdinandHaean3 @KPK_RI jangan pakai kacamata kuda lae...
Berpikir jernih dan tidak mengadu domba lebih baik utk p… https://t.co/GvueY3eieS"
1471303078934564865,3367645213,KETTLER,inong911,,2021-12-16 02:16:04+00:00,Twitter for Android,"@yusniar12612056 @YustusHarefa @FerdinandHaean3 @KPK_RI Banyak bener ya sekarang akun baru netes bela Anies, fenomena apa ini gaes ? 😁"
1471303040909021184,525117186,Fachri Muchtar,fmuchtar_,"DKI Jakarta, Indonesia",2021-12-16 02:15:55+00:00,Twitter for Android,Kan w bilang kalo gada profitnya buat politisi mah kagak bakal digeber nih RUU :( beda kalo ada 'profitnya' macam o… https://t.co/6a5ZXLnJu4
1471302861510221828,916742608763760640,S.H,Naff___12,Indonesia,2021-12-16 02:15:12+00:00,Twitter for iPhone,RT @KupasCongTepu: Bgmn tanggapan @atr_bpn @djalil_sofyan mengenai berita ini?  @jokowi @DPR_RI @KPK_RI @KejaksaanRI @KemensetnegRI @Listyo…
1471302842669416451,893384580014657536,Tryscha Mayscha™ 🎸,4_devout,Pamulang Permai,2021-12-16 02:15:07+00:00,Twitter for Android,"RT @mahasiswigenz: Ouhh ternyata Ketua KPK pernah jd IDOLA Aksi 212.

Apa ini tanda KPK takut Periksa Formula-E ?? https://t.co/ONNjfznYLJ"
1471302827792162816,4747556570,Indonesia Tangguh,MossadNKRI,,2021-12-16 02:15:04+00:00,Twitter for Android,Terima madu satu botol harus dilakukan kepada @KPK_RI  karena bisa dianggap gratifikasi. KPK memang fokus urusi hal… https://t.co/XYchgcgnRh
1471302776428777472,1425312549600333825,topik rahmat,topik030475,,2021-12-16 02:14:52+00:00,Twitter for Android,@VeelaaRhie @KPK_RI Kacian warganya..
1471302764386942976,215601167,Victor Pangkey,victorpangkey,Jakarta,2021-12-16 02:14:49+00:00,Twitter Web App,"Pak Firly ketua @KPK_RI , 
1. Apa hubungannya Presidential Threshold dg tingginnya biaya peserta Pilkada?
2. Lebih… https://t.co/gDDGoOxRn4"
1471302763996860419,885326771809263616,Erryx,Erryx3,,2021-12-16 02:14:49+00:00,Twitter Web App,"RT @FerdinandHaean3: Jk gagal Juni 2022, mk Anies Baswedan hrs dipenjarakan karena telah merugikan keuangan negara sangat besar..!!! Rakyat…"
1471302676793028610,419571979,Rya Wiedy,RyaWiedy,Indonesia,2021-12-16 02:14:28+00:00,Twitter Web App,"RT @FerdinandHaean3: Jk gagal Juni 2022, mk Anies Baswedan hrs dipenjarakan karena telah merugikan keuangan negara sangat besar..!!! Rakyat…"
1471302635823067136,1300270598124306435,Raka,Raka_man1,"Kalimantan Selatan, Indonesia",2021-12-16 02:14:18+00:00,Twitter for Android,"3 Usulan KPK Perkuat Pemberantasan Korupsi Global
Ayo Disiplin Prokes 
https://t.co/nKKmxHVdNO"
1471302614948007936,1439074281799835658,Nie MANS,nie_mans,,2021-12-16 02:14:13+00:00,Twitter for Android,@Fer_78748 Oppsssss ..... pantes kerajaan Cieas aman dari proses di KPK ... PanPel nya berdosa kpd Rakyat Indonesia
1471302598854471680,3284007164,Harold Weinstein,asepirawan,Inside Microwave,2021-12-16 02:14:09+00:00,Twitter for iPhone,Min @KPK_RI tolong dong tu audit @tirtabhagasasi
1471302578310844416,1337046784204566534,seanC,seanC37866888,,2021-12-16 02:14:04+00:00,Twitter for iPhone,"RT @quinna20202: @SitiPatimahAja Beranikah KPK Basmi Koruptor di Papua, Panglima OPM : Jangan Takut Kami Kawal...

#KPKTakutUsutMafiaPCR
#K…"
1471302500376403970,1337046784204566534,seanC,seanC37866888,,2021-12-16 02:13:46+00:00,Twitter for iPhone,RT @KangUtang04: @Asepbar84011121 @NgaciroSL @Hmmurahmurahhm2 @KiLurahIdiot @Korban_Rezim @ANDI_ALFARIS1 @Tya_Samarinda @PandoraPapers22 @A…
1471302485478309889,84919081,Sholikin M.,Shmursalim,,2021-12-16 02:13:42+00:00,Twitter Web App,"RIP KPK.
Jika penegak hukum sdh masuk wilayah politik. Tdk perlu pembahasan lagi... mulai Saat itu hukum telah mati… https://t.co/EnMgvELQgx"
1471302464611569665,1337046784204566534,seanC,seanC37866888,,2021-12-16 02:13:37+00:00,Twitter for iPhone,RT @KangUtang04: @encesutisna @sayyid_alkafff @Asepbar84011121 @NgaciroSL @Hmmurahmurahhm2 @KiLurahIdiot @Korban_Rezim @ANDI_ALFARIS1 @Tya_…
1471302444269248514,275838322,tamrintomagola,tamrintomagola,"Cimanggis, Depok",2021-12-16 02:13:32+00:00,Twitter for iPhone,"RT @madisnur: Pemerintah n DPR mau mengulang kembali cara pembahasan UU KPK dan Omnibus Law Cipta Kerja di RUU IKN

Terbukti kemudian melem…"
1471302430365151233,1337046784204566534,seanC,seanC37866888,,2021-12-16 02:13:29+00:00,Twitter for iPhone,RT @KangUtang04: @NurNeng21995172 @Asepbar84011121 @NgaciroSL @Hmmurahmurahhm2 @KiLurahIdiot @Korban_Rezim @ANDI_ALFARIS1 @Tya_Samarinda @P…
1471302385058213891,1269308836336349184,wong cilik,Gilang82putra,"DKI Jakarta, Indonesia",2021-12-16 02:13:18+00:00,Twitter for Android,"@FerdinandHaean3 @KPK_RI Kira kira @kpk punya nyali gk ya usut formula E 
Jgn karena jeruk di jadikan bahan"
1471302245085900805,1198494577184755712,winniputry,winniputry1,Di Hatimu..,2021-12-16 02:12:45+00:00,Twitter Web App,@FerdinandHaean3 @KPK_RI Ada masalah apa kau sama Anis
1471302205785313282,1232069279773626369,Aiman_Judakusumah 🇮🇩,AimanJudakusum1,,2021-12-16 02:12:35+00:00,Twitter for Android,"RT @FerdinandHaean3: Jk gagal Juni 2022, mk Anies Baswedan hrs dipenjarakan karena telah merugikan keuangan negara sangat besar..!!! Rakyat…"
1471302193642815488,2392460208,Jawa Pos,jawapos,"Gedung Graha Pena Lt.10, Jl. R",2021-12-16 02:12:33+00:00,Jawapos.com auto tweet,"Ketua KPK Mulai Berani 'Lawan' Pemerintah Jokowi, Rocky Gerung: Beliau Sedang.. https://t.co/yGpOnbOZfD"
1471302189800988679,1248177297753952257,cakrawala rafflesia,cakrawalaraffl1,Kepahiang,2021-12-16 02:12:32+00:00,WordPress.com,"Sidang Dugaan Korupsi Lahan Munjul, Jaksa KPK Hadirkan Tiga Saksi Hari Ini https://t.co/yUqpHu7c2A"
1471302111837114368,1232173614226493440,MASTOTOPING,mastotoping,,2021-12-16 02:12:13+00:00,Twitter for iPhone,@keuangannews_id Follow the money. Rasanya tdk mungkin uang sebesar ratusan milyar itu d bawa cash. @KPK_RI punya i… https://t.co/pgzctODcyA
1471302017733718018,1398847522479624193,yusniar,yusniar12612056,,2021-12-16 02:11:51+00:00,Twitter for Android,@Artik041 @FerdinandHaean3 @KPK_RI sekolam saling dukung
1471301875290947591,1269308836336349184,wong cilik,Gilang82putra,"DKI Jakarta, Indonesia",2021-12-16 02:11:17+00:00,Twitter for Android,"RT @FerdinandHaean3: Jk gagal Juni 2022, mk Anies Baswedan hrs dipenjarakan karena telah merugikan keuangan negara sangat besar..!!! Rakyat…"
1471301864537100288,1191517960424189952,Momo,Momo93020996,,2021-12-16 02:11:14+00:00,Twitter for Android,@FerdinandHaean3 @KPK_RI Kau ini siapa
1471301850682953729,1462693914503102466,🇮🇩BengkeltanahEDAN🇮🇩,BengkeltanahONE,,2021-12-16 02:11:11+00:00,Twitter for Android,RT @devy215: @BengkeltanahONE @KPK_RI Nah itu lbh baik
1471301837902909442,1398847522479624193,yusniar,yusniar12612056,,2021-12-16 02:11:08+00:00,Twitter for Android,"@YustusHarefa @FerdinandHaean3 @KPK_RI Hahaha warga DKI yang mana? 
anda ini mimpi di sumdal bolong ya"
1471301785142714370,1159689173340585984,A K ™ |,__AnakKolong,Wherever you're not lookin',2021-12-16 02:10:55+00:00,Twitter Web App,"RT @Asmaragadjayar1: @__AnakKolong Kadal begundal yang netes di hutan cendana ini memang hebat, dia sangat mampu memperdaya menggerakan tok…"
1471301705790750721,1337046784204566534,seanC,seanC37866888,,2021-12-16 02:10:36+00:00,Twitter for iPhone,"RT @WartegPerjuang1: Ammin ya Rabb, kita juga berdoa khusuk, semoga anak cucu kita jangan sampe meniru kelakuan KPK yang takut sama Korupto…"
